Unnamed: 0,title,rating,review_text,location,hotel,label,review_text_clean
40,Visita anual.,5,"Todos los años visitamos Sevilla por el simple gusto de visitar sus lugares emblemáticos y pasear por sus calles, llenas de tradición y belleza, además hay que tener en cuenta su fantástica gastronomía.",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"todos los años visitamos sevilla por el simple gusto de visitar sus lugares emblemáticos y pasear por sus calles, llenas de tradición y belleza, además hay que tener en cuenta su fantástica gastronomía."
41,POR MEJORAR,4,"aunque se aprecia una cierta reforma en general , las instalaciones denotan cierto deterioro a causa del bajo mantenimiento , puertas que cierran mal , grifos que gotean cisterna que no para , muebles y tapicerias descosidos . parkig incomodo ,caro y muy muy ruidoso.",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"aunque se aprecia una cierta reforma en general , las instalaciones denotan cierto deterioro a causa del bajo mantenimiento , puertas que cierran mal , grifos que gotean cisterna que no para , muebles y tapicerias descosidos . parkig incomodo ,caro y muy muy ruidoso."
42,SIN CALEFACCIÓN OPERATIVA Y CON FRÍO,2,Calefacción averiada o no operativa. Se comenta en recepción y no me hacen caso. reitero y tampoco ni caso. Pasé frío. No es admisible en ningún hotel pero menos en un hotel de esta supuesta categoría,Seville_Province_of_Seville_Andalucia,Melia_Sevilla,0,calefacción averiada o no operativa. se comenta en recepción y no me hacen caso. reitero y tampoco ni caso. pasé frío. no es admisible en ningún hotel pero menos en un hotel de esta supuesta categoría
43,Fin de semana,5,"Atención rápida y con buena consideración de las necesidades del cliente, buenas instalaciones. Habitación amplia y confortable. Muy bien situado aunque con alguna dificulta de acceso por el sentido de las calles. Garaje algo distanciado pero con accesibilidad aceptable. Trato en general amable.",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"atención rápida y con buena consideración de las necesidades del cliente, buenas instalaciones. habitación amplia y confortable. muy bien situado aunque con alguna dificulta de acceso por el sentido de las calles. garaje algo distanciado pero con accesibilidad aceptable. trato en general amable."
44,Deja bastante que desear.,2,Este hotel ha bajado notoriamente su categoria. Sus habitaciones son bastante hostiles y el Room service es pesimo. No ponen amenities en el baño y las toallas son viejas. La ducha no tiene presion. Deberian de preocuparse un poco mas por dar mejor servicio,Seville_Province_of_Seville_Andalucia,Melia_Sevilla,0,este hotel ha bajado notoriamente su categoria. sus habitaciones son bastante hostiles y el room service es pesimo. no ponen amenities en el baño y las toallas son viejas. la ducha no tiene presion. deberian de preocuparse un poco mas por dar mejor servicio
45,De diez,5,"Nuestra estancia fue excelente, los niños se lo pasaron genial. El personal muy amable, el desayuno buffet de 10, las instalaciones del hotel fabulosas, volveremos sin duda. Sevilla es una ciudad con encanto.",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"nuestra estancia fue excelente, los niños se lo pasaron genial. el personal muy amable, el desayuno buffet de 10, las instalaciones del hotel fabulosas, volveremos sin duda. sevilla es una ciudad con encanto."
46,finde semana,4,"hotel  centrico con instalaciones nuevas , habitaciones amplias , comodas , con la salvedad mas importante que el descanso en el colchon es para valientes pues esta duro como una roca y a dia de hoy se podria mejorar , pues al final y al cabo pagas por el sueño y en esta vez el sueño fue malo..",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"hotel centrico con instalaciones nuevas , habitaciones amplias , comodas , con la salvedad mas importante que el descanso en el colchon es para valientes pues esta duro como una roca y a dia de hoy se podria mejorar , pues al final y al cabo pagas por el sueño y en esta vez el sueño fue malo.."
47,Desastre de ascensores,2,"Son pequeños, se bloquean y son insuficientes para el tamaño del hotel. La mayoría de los clientes tenían que usar las escaleras . Yo estuve en una 6 planta,y encima a la llegadano funcionaba la cerradura de la habitación y baje dos veces más a recepción. Un desastre ",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,0,"son pequeños, se bloquean y son insuficientes para el tamaño del hotel. la mayoría de los clientes tenían que usar las escaleras . yo estuve en una 6 planta,y encima a la llegadano funcionaba la cerradura de la habitación y baje dos veces más a recepción. un desastre"
48,MUY RECOMENDABLE,5,"Excepto el servicio de habitaciones que es muy lento, el hotel es un 10.  Por amabilidad del personal, tanto de recepción como del comedor, cafetería... por ubicación, por limpieza, variedad en el buffet del desayuno....",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"excepto el servicio de habitaciones que es muy lento, el hotel es un 10. por amabilidad del personal, tanto de recepción como del comedor, cafetería... por ubicación, por limpieza, variedad en el buffet del desayuno...."
49,"Excelente Hotel, ubicación y el mejor buffet de desayuno!",5,"Un trato inigualable, atención al cliente 10! instalaciones impecables y cómo ya he dicho...el mejor buffet de desayuno visto en muchísimos hoteles,,, INCREIBLE! Cada vez que visito Sevilla, intento hospedarme aquí si está disponible y nunca me ha fallado...siempre el mejor servicio.",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"un trato inigualable, atención al cliente 10! instalaciones impecables y cómo ya he dicho...el mejor buffet de desayuno visto en muchísimos hoteles,,, increible! cada vez que visito sevilla, intento hospedarme aquí si está disponible y nunca me ha fallado...siempre el mejor servicio."
50,Esperaba más de lo recibido,4,"Aunque fueron sólo 2 noches, esperaba más de una marca como Melia. Recibimiento frío x parte del recepcionista. Ascensores llenos y 10 min de espera para usarlos cdo vas con 3 niños.... Habitación cara para ser interior y pequeña. ",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"aunque fueron sólo 2 noches, esperaba más de una marca como melia. recibimiento frío x parte del recepcionista. ascensores llenos y 10 min de espera para usarlos cdo vas con 3 niños.... habitación cara para ser interior y pequeña."
51,Mal mal y mal,2,"Mal mal y mal. Una enorme diferencia de trato con familia a trabajo. Empecemos por la recepción, la reserva no les figuraba, me descargo la app ya que a ellos nos les figura. Una vez la tengo en pantalla y se la muestro, me dicen que ahora sí. No tienen la cama supletoria lista por supuesto. Ruido en la habitación, hay toda una maquinario de un extractor en el.propio baño!!! Moqueta de.los pasillos, vieja, sucia y con olor a tabaco. Piscina, aquí viene el surrealismo. Está cerrada al público, si bien por el clima está llena. Sirven un cóctel de empresa pero como cliente no puedo subir una bebida en cristal. Y esto en 1 día y medio. Never again, y seguro nunca me traigo un grupo aquí de trabajo",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,0,"mal mal y mal. una enorme diferencia de trato con familia a trabajo. empecemos por la recepción, la reserva no les figuraba, me descargo la app ya que a ellos nos les figura. una vez la tengo en pantalla y se la muestro, me dicen que ahora sí. no tienen la cama supletoria lista por supuesto. ruido en la habitación, hay toda una maquinario de un extractor en el.propio baño!!! moqueta de.los pasillos, vieja, sucia y con olor a tabaco. piscina, aquí viene el surrealismo. está cerrada al público, si bien por el clima está llena. sirven un cóctel de empresa pero como cliente no puedo subir una bebida en cristal. y esto en 1 día y medio. never again, y seguro nunca me traigo un grupo aquí de trabajo"
52,Estancia de mucha calidad.,5,"Aunque el exterior es un poco antiguo, el interior del hotel es completamente nuevo. Todas sus instalaciones y el trato del personal son muy positivos. Está muy bien ubicado y no le falta detalle. Volveré sin duda.",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"aunque el exterior es un poco antiguo, el interior del hotel es completamente nuevo. todas sus instalaciones y el trato del personal son muy positivos. está muy bien ubicado y no le falta detalle. volveré sin duda."
53,MARAVILLOSO,5,"Lo primero, quiero agradecer a Adrian Garrido la estancia tan fantastica que hemos tenido. El y todo el personal del hotel nos han hecho sentir como en casa. Desayuno fantastico. Habitacion amplia y comoda. Para repetir en el hotel y en toda la cadena. Muchas gracias",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"lo primero, quiero agradecer a adrian garrido la estancia tan fantastica que hemos tenido. el y todo el personal del hotel nos han hecho sentir como en casa. desayuno fantastico. habitacion amplia y comoda. para repetir en el hotel y en toda la cadena. muchas gracias"
54,Buen hotel de ciudad,5,"Estuve alojado un fin de semana en este hotel. Desde la entrada percibes que es un hotel de toda la vida aunque reformado.  Las zonas comunes están decoradas con mimo, es amplio. Por poner una pega los ascensores son muy lentos. Se accede fácilmente a todas las instalaciones desde el hall (piscina, parking, salones, The Level Lounge…).  La habitación era The Level. Muy funcional, elegante y con unas vistas estupendas a la Plaza de España. Tamaño correcto, cama comodísima y buena insonorización.   El desayuno muy completo y el servicio The Level siempre recomendable por tener acceso a bebidas y snacks gratuitos.   Un gran hotel para visitar Sevilla por su buena ubicación y servicio.",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"estuve alojado un fin de semana en este hotel. desde la entrada percibes que es un hotel de toda la vida aunque reformado. las zonas comunes están decoradas con mimo, es amplio. por poner una pega los ascensores son muy lentos. se accede fácilmente a todas las instalaciones desde el hall piscina, parking, salones, the level lounge . la habitación era the level. muy funcional, elegante y con unas vistas estupendas a la plaza de españa. tamaño correcto, cama comodísima y buena insonorización. el desayuno muy completo y el servicio the level siempre recomendable por tener acceso a bebidas y snacks gratuitos. un gran hotel para visitar sevilla por su buena ubicación y servicio."
55,amables y profesionales,5,"Todo bastante bien,  el personal de diez, la limpieza de diez, la habitación y baño también de diez, el aislamiento es buenísimo. Mejorar un poquito el tema del covid en el comedor por algún cliente irresponsable",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"todo bastante bien, el personal de diez, la limpieza de diez, la habitación y baño también de diez, el aislamiento es buenísimo. mejorar un poquito el tema del covid en el comedor por algún cliente irresponsable"
56,"Mu bien, pero hay que cuidar el ruido de los clientes maleducados",4,El Hotel está muy bien y el servicio es excelente La nota negativa ha sido que me tocó un vecino de habitación muy maleducado que hacia ruidos a las 4 de la madrugada y que fumaba en la habitación Me cambiaron de habitación la segunda noche pero el Hotel debería vigilar estas situaciones.,Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,el hotel está muy bien y el servicio es excelente la nota negativa ha sido que me tocó un vecino de habitación muy maleducado que hacia ruidos a las 4 de la madrugada y que fumaba en la habitación me cambiaron de habitación la segunda noche pero el hotel debería vigilar estas situaciones.
57,Excelente elección para visitar Sevilla,5,"Buena localización a 25 minutos de la catedral a pie, nos permitió movernos sin la necesidad de transporte publico. Excelente el concepto LEVEL que te permite un pequeño refrigerio cuando llegas al hotel después de unas horas de visita por la ciudad.",Seville_Province_of_Seville_Andalucia,Melia_Sevilla,1,"buena localización a 25 minutos de la catedral a pie, nos permitió movernos sin la necesidad de transporte publico. excelente el concepto level que te permite un pequeño refrigerio cuando llegas al hotel después de unas horas de visita por la ciudad."
